timeStamp,cpu_scaled,memory_scaled
2026-02-05 10:58:18.520980,0.243,0.8640000000000001
2026-02-05 10:58:19.523950,0.39899999999999997,0.862
2026-02-05 10:58:20.532385,0.29600000000000004,0.862
2026-02-05 10:58:21.537844,0.264,0.862
2026-02-05 10:58:22.540483,0.22399999999999998,0.862
2026-02-05 10:58:23.544812,0.33299999999999996,0.8640000000000001
2026-02-05 10:58:24.550738,0.344,0.8640000000000001
2026-02-05 10:58:25.563292,0.355,0.863
2026-02-05 10:58:26.568119,0.263,0.8640000000000001
2026-02-05 10:58:27.570480,0.395,0.866
2026-02-05 10:58:28.625860,0.215,0.868
2026-02-05 10:58:29.640049,0.386,0.871
2026-02-05 10:58:30.640945,0.42100000000000004,0.873
2026-02-05 10:58:31.645531,0.4,0.873
2026-02-05 10:58:32.648907,0.304,0.872
2026-02-05 10:58:33.665069,0.7859999999999999,0.889
2026-02-05 10:58:34.686873,0.882,0.902
2026-02-05 10:58:35.693923,0.86,0.904
2026-02-05 10:58:36.695972,0.8059999999999999,0.92
2026-02-05 10:58:37.709763,0.529,0.9229999999999999
2026-02-05 10:58:38.723049,0.5379999999999999,0.9159999999999999
2026-02-05 10:58:39.738973,0.6559999999999999,0.92
2026-02-05 10:58:40.751613,0.8190000000000001,0.924
2026-02-05 10:58:41.762297,0.706,0.924
2026-02-05 10:58:42.768716,0.5820000000000001,0.902
2026-02-05 10:58:43.773772,0.581,0.899
2026-02-05 10:58:44.787837,0.397,0.903
2026-02-05 10:58:45.802631,0.364,0.904
2026-02-05 10:58:46.807596,0.34600000000000003,0.9009999999999999
2026-02-05 10:58:47.809669,0.41200000000000003,0.902
2026-02-05 10:58:48.812110,0.436,0.9059999999999999
2026-02-05 10:58:49.823842,0.672,0.912
2026-02-05 10:58:50.830353,0.706,0.912
2026-02-05 10:58:51.846431,0.67,0.915
2026-02-05 10:58:52.859978,0.44,0.914
2026-02-05 10:58:53.873939,0.44299999999999995,0.915
2026-02-05 10:58:54.876554,0.556,0.919
2026-02-05 10:58:55.876881,0.39899999999999997,0.9209999999999999
2026-02-05 10:58:56.883436,0.353,0.922
2026-02-05 10:58:57.885972,0.27399999999999997,0.922
2026-02-05 10:58:58.891674,0.41600000000000004,0.9229999999999999
2026-02-05 10:58:59.896136,0.345,0.9229999999999999
2026-02-05 10:59:00.913147,0.23,0.9259999999999999
2026-02-05 10:59:01.928306,0.314,0.925
2026-02-05 10:59:02.940930,0.29100000000000004,0.9259999999999999
2026-02-05 10:59:03.955967,0.45399999999999996,0.9059999999999999
2026-02-05 10:59:04.960648,0.377,0.889
2026-02-05 10:59:05.961121,0.29100000000000004,0.88
2026-02-05 10:59:06.962429,0.281,0.879
2026-02-05 10:59:07.964669,0.322,0.88
2026-02-05 10:59:08.973653,0.418,0.88
2026-02-05 10:59:09.977500,0.494,0.853
2026-02-05 10:59:10.990121,0.287,0.851
2026-02-05 10:59:12.005808,0.37200000000000005,0.8540000000000001
2026-02-05 10:59:13.006959,0.312,0.856
2026-02-05 10:59:14.021996,0.306,0.855
2026-02-05 10:59:15.033413,0.35,0.858
2026-02-05 10:59:16.047078,0.48,0.861
2026-02-05 10:59:17.047242,0.309,0.862
2026-02-05 10:59:18.056230,0.198,0.861
2026-02-05 10:59:19.070419,0.217,0.862
2026-02-05 10:59:20.074052,0.305,0.8590000000000001
2026-02-05 10:59:21.075564,0.266,0.8590000000000001
2026-02-05 10:59:22.089617,0.188,0.86
2026-02-05 10:59:23.103521,0.299,0.862
2026-02-05 10:59:24.109568,0.308,0.861
2026-02-05 10:59:25.113792,0.462,0.863
2026-02-05 10:59:26.128069,0.353,0.8640000000000001
2026-02-05 10:59:27.133599,0.316,0.862
2026-02-05 10:59:28.140222,0.23399999999999999,0.862
2026-02-05 10:59:29.155707,0.29600000000000004,0.863
2026-02-05 10:59:30.158864,0.379,0.865
2026-02-05 10:59:31.172352,0.365,0.865
2026-02-05 10:59:32.186398,0.273,0.865
2026-02-05 10:59:33.187245,0.28,0.863
2026-02-05 10:59:34.203280,0.255,0.865
2026-02-05 10:59:35.219764,0.29,0.867
2026-02-05 10:59:36.224822,0.308,0.868
2026-02-05 10:59:37.233325,0.332,0.868
2026-02-05 10:59:38.247921,0.35700000000000004,0.8690000000000001
2026-02-05 10:59:39.252229,0.457,0.868
2026-02-05 10:59:40.258807,0.541,0.871
2026-02-05 10:59:41.260981,0.265,0.8690000000000001
2026-02-05 10:59:42.275458,0.22,0.8690000000000001
2026-02-05 10:59:43.292399,0.29,0.872
2026-02-05 10:59:44.306506,0.34,0.8740000000000001
2026-02-05 10:59:45.309238,0.34700000000000003,0.8740000000000001
2026-02-05 10:59:46.322598,0.368,0.8740000000000001
2026-02-05 10:59:47.336166,0.34,0.875
2026-02-05 10:59:48.351132,0.324,0.8740000000000001
2026-02-05 10:59:49.357678,0.303,0.875
2026-02-05 10:59:50.360845,0.313,0.875
2026-02-05 10:59:51.376913,0.551,0.8740000000000001
2026-02-05 10:59:52.378988,0.413,0.8759999999999999
2026-02-05 10:59:53.385798,0.204,0.877
2026-02-05 10:59:54.390433,0.17800000000000002,0.875
2026-02-05 10:59:55.401180,0.31,0.877
2026-02-05 10:59:56.418318,0.25,0.878
2026-02-05 10:59:57.420744,0.267,0.877
2026-02-05 10:59:58.436630,0.237,0.877
2026-02-05 10:59:59.449227,0.301,0.88
2026-02-05 11:00:00.454544,0.518,0.892
2026-02-05 11:00:01.460528,0.327,0.884
2026-02-05 11:00:02.464260,0.311,0.884
2026-02-05 11:00:03.469303,0.366,0.885
2026-02-05 11:00:04.470512,0.293,0.884
2026-02-05 11:00:05.472035,0.256,0.884
2026-02-05 11:00:06.484381,0.266,0.89
2026-02-05 11:00:07.498807,0.342,0.88
2026-02-05 11:00:08.507728,0.511,0.867
2026-02-05 11:00:09.509647,0.261,0.857
2026-02-05 11:00:10.526904,0.255,0.858
2026-02-05 11:00:11.533210,0.445,0.861
2026-02-05 11:00:12.545613,0.45799999999999996,0.862
2026-02-05 11:00:13.554439,0.337,0.868
2026-02-05 11:00:14.560095,0.318,0.868
2026-02-05 11:00:15.574967,0.311,0.868
2026-02-05 11:00:16.590824,0.207,0.865
2026-02-05 11:00:17.607093,0.188,0.865
2026-02-05 11:00:18.607893,0.218,0.8640000000000001
2026-02-05 11:00:19.620124,0.242,0.866
2026-02-05 11:00:20.624462,0.281,0.866
2026-02-05 11:00:21.627923,0.324,0.86
2026-02-05 11:00:22.628843,0.292,0.8590000000000001
2026-02-05 11:00:23.644316,0.215,0.861
2026-02-05 11:00:24.659741,0.18,0.858
2026-02-05 11:00:25.673058,0.26899999999999996,0.8590000000000001
2026-02-05 11:00:26.679072,0.382,0.862
2026-02-05 11:00:27.696635,0.375,0.865
2026-02-05 11:00:28.710155,0.305,0.868
2026-02-05 11:00:29.722516,0.405,0.872
2026-02-05 11:00:30.729387,0.495,0.879
2026-02-05 11:00:31.730824,0.581,0.875
2026-02-05 11:00:32.734572,0.284,0.873
2026-02-05 11:00:33.738202,0.317,0.872
2026-02-05 11:00:34.750297,0.376,0.875
2026-02-05 11:00:35.761513,0.39899999999999997,0.8759999999999999
2026-02-05 11:00:36.766475,0.355,0.8759999999999999
2026-02-05 11:00:37.768061,0.35700000000000004,0.8759999999999999
2026-02-05 11:00:38.782878,0.34299999999999997,0.8740000000000001
2026-02-05 11:00:39.784761,0.534,0.8759999999999999
2026-02-05 11:00:40.790539,0.35700000000000004,0.872
2026-02-05 11:00:41.794404,0.297,0.875
2026-02-05 11:00:42.799042,0.297,0.875
2026-02-05 11:00:43.808671,0.5379999999999999,0.873
2026-02-05 11:00:44.813873,0.504,0.873
2026-02-05 11:00:45.815637,0.49,0.8759999999999999
2026-02-05 11:00:46.831254,0.426,0.8759999999999999
2026-02-05 11:00:47.844268,0.47100000000000003,0.8759999999999999
2026-02-05 11:00:48.859569,0.33799999999999997,0.875
2026-02-05 11:00:49.875872,0.315,0.875
2026-02-05 11:00:50.876898,0.368,0.8759999999999999
2026-02-05 11:00:51.890955,0.516,0.879
2026-02-05 11:00:52.906931,0.373,0.879
2026-02-05 11:00:53.920177,0.415,0.882
2026-02-05 11:00:54.936048,0.396,0.878
2026-02-05 11:00:55.945219,0.688,0.875
2026-02-05 11:00:56.950587,0.782,0.899
2026-02-05 11:00:57.966747,0.612,0.903
2026-02-05 11:00:58.980174,0.603,0.9129999999999999
2026-02-05 11:00:59.988628,0.644,0.9129999999999999
2026-02-05 11:01:00.997740,0.406,0.9129999999999999
2026-02-05 11:01:02.014421,0.38799999999999996,0.914
2026-02-05 11:01:03.027175,0.5760000000000001,0.919
2026-02-05 11:01:04.039103,0.649,0.9209999999999999
2026-02-05 11:01:05.042929,0.524,0.905
2026-02-05 11:01:06.044943,0.418,0.9009999999999999
2026-02-05 11:01:07.057709,0.396,0.907
2026-02-05 11:01:08.061198,0.42100000000000004,0.897
2026-02-05 11:01:09.068697,0.39799999999999996,0.897
2026-02-05 11:01:10.073518,0.33799999999999997,0.899
2026-02-05 11:01:11.081409,0.316,0.898
2026-02-05 11:01:12.096755,0.37799999999999995,0.898
2026-02-05 11:01:13.099994,0.19,0.899
2026-02-05 11:01:14.111080,0.21899999999999997,0.898
2026-02-05 11:01:15.119870,0.45299999999999996,0.903
2026-02-05 11:01:16.136458,0.39,0.904
2026-02-05 11:01:17.151632,0.415,0.907
2026-02-05 11:01:18.153454,0.272,0.907
2026-02-05 11:01:19.163604,0.397,0.909
2026-02-05 11:01:20.169751,0.35100000000000003,0.9109999999999999
2026-02-05 11:01:21.174324,0.385,0.9109999999999999
2026-02-05 11:01:22.196735,0.5529999999999999,0.9359999999999999
2026-02-05 11:01:23.219814,0.9570000000000001,0.9359999999999999
2026-02-05 11:01:24.238392,0.73,0.9229999999999999
2026-02-05 11:01:25.241585,0.5670000000000001,0.9129999999999999
2026-02-05 11:01:26.244460,0.253,0.9159999999999999
2026-02-05 11:01:27.245955,0.33799999999999997,0.9229999999999999
2026-02-05 11:01:28.251756,0.39399999999999996,0.9309999999999999
2026-02-05 11:01:29.257804,0.37799999999999995,0.93
2026-02-05 11:01:30.271234,0.449,0.898
2026-02-05 11:01:31.284853,0.46399999999999997,0.89
2026-02-05 11:01:32.287258,0.353,0.87
2026-02-05 11:01:33.287861,0.345,0.86
2026-02-05 11:01:34.293333,0.354,0.85
2026-02-05 11:01:35.305981,0.322,0.841
2026-02-05 11:01:36.309862,0.35600000000000004,0.852
2026-02-05 11:01:37.309996,0.27699999999999997,0.855
2026-02-05 11:01:38.312695,0.3,0.8640000000000001
2026-02-05 11:01:39.326512,0.39,0.873
2026-02-05 11:01:40.329423,0.34,0.884
2026-02-05 11:01:41.337080,0.228,0.875
2026-02-05 11:01:42.354754,0.40399999999999997,0.875
2026-02-05 11:01:43.367171,0.5670000000000001,0.872
2026-02-05 11:01:44.381026,0.444,0.865
2026-02-05 11:01:45.387411,0.386,0.838
2026-02-05 11:01:46.395304,0.371,0.838
2026-02-05 11:01:47.405149,0.452,0.841
2026-02-05 11:01:48.421127,0.435,0.845
2026-02-05 11:01:49.437309,0.33799999999999997,0.846
2026-02-05 11:01:50.437904,0.485,0.848
2026-02-05 11:01:51.437934,0.43700000000000006,0.85
2026-02-05 11:01:52.439736,0.35200000000000004,0.85
2026-02-05 11:01:53.443998,0.319,0.851
2026-02-05 11:01:54.449160,0.259,0.852
2026-02-05 11:01:55.466402,0.344,0.8540000000000001
2026-02-05 11:01:56.470096,0.469,0.85
2026-02-05 11:01:57.470577,0.384,0.848
2026-02-05 11:01:58.486036,0.413,0.857
2026-02-05 11:01:59.496168,0.462,0.8590000000000001
2026-02-05 11:02:00.510640,0.28,0.858
2026-02-05 11:02:01.525352,0.256,0.8590000000000001
2026-02-05 11:02:02.541145,0.27399999999999997,0.858
2026-02-05 11:02:03.543221,0.355,0.8640000000000001
2026-02-05 11:02:04.546947,0.348,0.865
2026-02-05 11:02:05.548802,0.27899999999999997,0.8640000000000001
2026-02-05 11:02:06.552469,0.262,0.8640000000000001
2026-02-05 11:02:07.554306,0.247,0.8640000000000001
2026-02-05 11:02:08.560343,0.33799999999999997,0.872
2026-02-05 11:02:09.568307,0.313,0.8740000000000001
2026-02-05 11:02:10.580263,0.364,0.885
2026-02-05 11:02:11.594951,0.423,0.863
2026-02-05 11:02:12.601796,0.386,0.865
2026-02-05 11:02:13.609797,0.512,0.875
2026-02-05 11:02:14.615161,0.436,0.873
2026-02-05 11:02:15.629969,0.519,0.8759999999999999
2026-02-05 11:02:16.642147,0.43,0.8809999999999999
2026-02-05 11:02:17.650441,0.642,0.888
2026-02-05 11:02:18.666732,0.5589999999999999,0.9009999999999999
2026-02-05 11:02:19.671624,0.523,0.902
2026-02-05 11:02:20.676961,0.489,0.902
2026-02-05 11:02:21.680957,0.737,0.893
2026-02-05 11:02:22.684511,0.39899999999999997,0.893
2026-02-05 11:02:23.696718,0.34299999999999997,0.902
2026-02-05 11:02:24.704909,0.511,0.884
2026-02-05 11:02:25.714807,0.302,0.8859999999999999
2026-02-05 11:02:26.730609,0.461,0.883
2026-02-05 11:02:27.736558,0.442,0.8859999999999999
2026-02-05 11:02:28.739073,0.39799999999999996,0.895
2026-02-05 11:02:29.755429,0.479,0.897
2026-02-05 11:02:30.756069,0.375,0.899
2026-02-05 11:02:31.771528,0.354,0.9009999999999999
2026-02-05 11:02:32.778327,0.523,0.9109999999999999
2026-02-05 11:02:33.794002,0.654,0.915
2026-02-05 11:02:34.797170,0.581,0.915
2026-02-05 11:02:35.808604,0.5539999999999999,0.915
2026-02-05 11:02:36.814549,0.527,0.91
2026-02-05 11:02:37.831030,0.7390000000000001,0.915
2026-02-05 11:02:38.840509,0.5589999999999999,0.915
2026-02-05 11:02:39.843003,0.8170000000000001,0.9209999999999999
2026-02-05 11:02:40.849724,0.797,0.915
2026-02-05 11:02:41.872377,0.721,0.9079999999999999
2026-02-05 11:02:42.882041,0.532,0.895
2026-02-05 11:02:43.889253,0.644,0.885
2026-02-05 11:02:44.902488,0.45899999999999996,0.8809999999999999
2026-02-05 11:02:45.905798,0.544,0.885
2026-02-05 11:02:46.911700,0.5579999999999999,0.887
2026-02-05 11:02:47.918036,0.436,0.889
2026-02-05 11:02:48.921261,0.545,0.892
2026-02-05 11:02:49.925481,0.545,0.894
2026-02-05 11:02:50.929833,0.48100000000000004,0.898
2026-02-05 11:02:51.944558,0.701,0.9
2026-02-05 11:02:52.955276,0.603,0.917
2026-02-05 11:02:53.969778,0.581,0.912
2026-02-05 11:02:54.979070,0.745,0.915
2026-02-05 11:02:55.989261,0.583,0.917
2026-02-05 11:02:56.993354,0.597,0.91
2026-02-05 11:02:58.008542,0.39899999999999997,0.895
2026-02-05 11:02:59.019970,0.28600000000000003,0.882
2026-02-05 11:03:00.031286,0.40299999999999997,0.885
2026-02-05 11:03:01.036192,0.24600000000000002,0.884
2026-02-05 11:03:02.050544,0.317,0.882
2026-02-05 11:03:03.061199,0.293,0.887
2026-02-05 11:03:04.063180,0.364,0.8859999999999999
2026-02-05 11:03:05.077426,0.402,0.888
2026-02-05 11:03:06.092802,0.222,0.889
2026-02-05 11:03:07.106597,0.248,0.89
2026-02-05 11:03:08.123232,0.23800000000000002,0.892
2026-02-05 11:03:09.138246,0.20199999999999999,0.893
2026-02-05 11:03:10.141660,0.262,0.895
2026-02-05 11:03:11.153363,0.306,0.8959999999999999
2026-02-05 11:03:12.168127,0.318,0.897
2026-02-05 11:03:13.180827,0.37799999999999995,0.9059999999999999
2026-02-05 11:03:14.194548,0.368,0.9059999999999999
2026-02-05 11:03:15.203658,0.27899999999999997,0.9079999999999999
2026-02-05 11:03:16.220282,0.425,0.9079999999999999
2026-02-05 11:03:17.235631,0.297,0.9059999999999999
2026-02-05 11:03:18.262409,0.755,0.9109999999999999
2026-02-05 11:03:19.284896,0.542,0.905
2026-02-05 11:03:20.297517,0.395,0.8959999999999999
2026-02-05 11:03:21.306656,0.39399999999999996,0.889
2026-02-05 11:03:22.318902,0.221,0.872
2026-02-05 11:03:23.330070,0.23399999999999999,0.8740000000000001
2026-02-05 11:03:24.331935,0.33799999999999997,0.875
2026-02-05 11:03:25.334997,0.33299999999999996,0.8759999999999999
2026-02-05 11:03:26.351611,0.425,0.8859999999999999
2026-02-05 11:03:27.367378,0.57,0.873
2026-02-05 11:03:28.380428,0.32799999999999996,0.873
2026-02-05 11:03:29.390643,0.625,0.873
2026-02-05 11:03:30.399186,0.42700000000000005,0.8759999999999999
2026-02-05 11:03:31.413565,0.313,0.88
2026-02-05 11:03:32.418403,0.327,0.8809999999999999
2026-02-05 11:03:33.433459,0.41200000000000003,0.887
2026-02-05 11:03:34.445385,0.635,0.8959999999999999
2026-02-05 11:03:35.459968,0.5710000000000001,0.899
2026-02-05 11:03:36.478343,0.772,0.907
2026-02-05 11:03:37.489645,0.619,0.912
2026-02-05 11:03:38.506817,0.7190000000000001,0.912
2026-02-05 11:03:39.527418,0.561,0.9129999999999999
2026-02-05 11:03:40.538593,0.428,0.9129999999999999
2026-02-05 11:03:41.553603,0.368,0.91
2026-02-05 11:03:42.565536,0.276,0.912
2026-02-05 11:03:43.571839,0.521,0.9179999999999999
2026-02-05 11:03:44.584936,0.303,0.92
2026-02-05 11:03:45.592973,0.603,0.924
2026-02-05 11:03:46.606645,0.405,0.924
2026-02-05 11:03:47.607079,0.519,0.919
2026-02-05 11:03:48.609485,0.56,0.92
2026-02-05 11:03:49.625096,0.562,0.92
2026-02-05 11:03:50.638286,0.556,0.922
2026-02-05 11:03:51.647759,0.401,0.919
2026-02-05 11:03:52.655719,0.43799999999999994,0.92
2026-02-05 11:03:53.668043,0.429,0.922
2026-02-05 11:03:54.679570,0.449,0.9209999999999999
2026-02-05 11:03:55.693195,0.44799999999999995,0.9229999999999999
2026-02-05 11:03:56.704980,0.40399999999999997,0.9159999999999999
2026-02-05 11:03:57.718598,0.455,0.915
2026-02-05 11:03:58.730640,0.444,0.924
2026-02-05 11:03:59.740599,0.298,0.9259999999999999
2026-02-05 11:04:00.752465,0.381,0.929
2026-02-05 11:04:01.755152,0.32299999999999995,0.929
2026-02-05 11:04:02.770978,0.392,0.924
2026-02-05 11:04:03.774195,0.428,0.91
2026-02-05 11:04:04.782400,0.42,0.894
2026-02-05 11:04:05.795710,0.46,0.877
2026-02-05 11:04:06.807748,0.3,0.879
2026-02-05 11:04:07.816828,0.302,0.884
2026-02-05 11:04:08.831519,0.27399999999999997,0.884
2026-02-05 11:04:09.843882,0.419,0.887
2026-02-05 11:04:10.852141,0.419,0.88
2026-02-05 11:04:11.860551,0.39799999999999996,0.878
2026-02-05 11:04:12.875521,0.441,0.8809999999999999
2026-02-05 11:04:13.886035,0.47200000000000003,0.875
2026-02-05 11:04:14.904193,0.387,0.8759999999999999
2026-02-05 11:04:15.917098,0.452,0.873
2026-02-05 11:04:16.932497,0.335,0.8740000000000001
2026-02-05 11:04:17.943413,0.45899999999999996,0.883
2026-02-05 11:04:18.953674,0.562,0.889
2026-02-05 11:04:19.971826,0.6779999999999999,0.9009999999999999
2026-02-05 11:04:20.975018,0.568,0.9059999999999999
2026-02-05 11:04:21.977661,0.441,0.9009999999999999
2026-02-05 11:04:22.989965,0.442,0.9059999999999999
2026-02-05 11:04:23.992880,0.384,0.905
2026-02-05 11:04:25.001882,0.326,0.9059999999999999
2026-02-05 11:04:26.015518,0.39799999999999996,0.907
2026-02-05 11:04:27.025419,0.401,0.903
2026-02-05 11:04:28.031005,0.445,0.9079999999999999
2026-02-05 11:04:29.043021,0.452,0.9179999999999999
2026-02-05 11:04:30.049508,0.522,0.9259999999999999
2026-02-05 11:04:31.056152,0.488,0.937
2026-02-05 11:04:32.068406,0.424,0.9279999999999999
2026-02-05 11:04:33.083090,0.445,0.9
2026-02-05 11:04:34.094561,0.312,0.8740000000000001
2026-02-05 11:04:35.103611,0.395,0.872
2026-02-05 11:04:36.109842,0.345,0.875
2026-02-05 11:04:37.124015,0.281,0.875
2026-02-05 11:04:38.125678,0.54,0.879
2026-02-05 11:04:39.131987,0.34700000000000003,0.8809999999999999
2026-02-05 11:04:40.147191,0.299,0.8809999999999999
2026-02-05 11:04:41.163578,0.34,0.8809999999999999
2026-02-05 11:04:42.176386,0.373,0.879
2026-02-05 11:04:43.188100,0.5529999999999999,0.883
2026-02-05 11:04:44.198887,0.384,0.883
2026-02-05 11:04:45.209320,0.33,0.884
2026-02-05 11:04:46.211285,0.287,0.8809999999999999
2026-02-05 11:04:47.221904,0.344,0.883
2026-02-05 11:04:48.237728,0.33,0.8809999999999999
2026-02-05 11:04:49.248363,0.42200000000000004,0.882
2026-02-05 11:04:50.262019,0.46,0.883
2026-02-05 11:04:51.273864,0.37200000000000005,0.883
2026-02-05 11:04:52.289203,0.315,0.82
2026-02-05 11:04:53.304688,0.309,0.8220000000000001
2026-02-05 11:04:54.318773,0.337,0.823
2026-02-05 11:04:55.335123,0.27399999999999997,0.8220000000000001
2026-02-05 11:04:56.345133,0.33299999999999996,0.8220000000000001
2026-02-05 11:04:57.348337,0.6609999999999999,0.818
2026-02-05 11:04:58.363231,0.265,0.815
2026-02-05 11:04:59.374523,0.5429999999999999,0.82
2026-02-05 11:05:00.383954,0.47200000000000003,0.82
2026-02-05 11:05:01.392148,0.39899999999999997,0.82
2026-02-05 11:05:02.410578,0.555,0.82
2026-02-05 11:05:03.418733,0.493,0.821
2026-02-05 11:05:04.430217,0.29600000000000004,0.821
2026-02-05 11:05:05.444542,0.355,0.821
2026-02-05 11:05:06.456736,0.315,0.8220000000000001
2026-02-05 11:05:07.458583,0.41100000000000003,0.821
2026-02-05 11:05:08.468849,0.551,0.821
2026-02-05 11:05:09.479123,0.546,0.804
2026-02-05 11:05:10.491316,0.488,0.794
2026-02-05 11:05:11.501386,0.7290000000000001,0.7929999999999999
2026-02-05 11:05:12.513796,0.7829999999999999,0.804
2026-02-05 11:05:13.527394,0.665,0.802
2026-02-05 11:05:14.533990,0.479,0.8009999999999999
2026-02-05 11:05:15.535007,0.527,0.802
2026-02-05 11:05:16.539808,0.382,0.8029999999999999
2026-02-05 11:05:17.557251,0.447,0.8079999999999999
2026-02-05 11:05:18.559757,0.52,0.813
2026-02-05 11:05:19.562308,0.5710000000000001,0.805
2026-02-05 11:05:20.575749,0.675,0.805
2026-02-05 11:05:21.579553,0.601,0.805
2026-02-05 11:05:22.585763,0.711,0.807
2026-02-05 11:05:23.595866,0.425,0.807
2026-02-05 11:05:24.605462,0.593,0.807
2026-02-05 11:05:25.620944,0.5589999999999999,0.8059999999999999
2026-02-05 11:05:26.636844,0.46,0.802
2026-02-05 11:05:27.653125,0.45899999999999996,0.805
2026-02-05 11:05:28.664540,0.612,0.815
2026-02-05 11:05:29.677706,0.527,0.816
2026-02-05 11:05:30.678426,0.499,0.82
2026-02-05 11:05:31.691189,0.5329999999999999,0.8220000000000001
2026-02-05 11:05:32.701559,0.7829999999999999,0.8109999999999999
2026-02-05 11:05:33.718087,0.598,0.815
2026-02-05 11:05:34.725929,0.75,0.825
2026-02-05 11:05:35.736726,0.612,0.83
2026-02-05 11:05:36.746108,0.593,0.843
2026-02-05 11:05:37.754010,0.322,0.8440000000000001
2026-02-05 11:05:38.768958,0.303,0.848
2026-02-05 11:05:39.777385,0.364,0.851
2026-02-05 11:05:40.787352,0.337,0.855
2026-02-05 11:05:41.792502,0.515,0.833
2026-02-05 11:05:42.800190,0.49200000000000005,0.835
2026-02-05 11:05:43.814983,0.574,0.84
2026-02-05 11:05:44.829978,0.537,0.8390000000000001
2026-02-05 11:05:45.834013,0.47200000000000003,0.8420000000000001
2026-02-05 11:05:46.841617,0.475,0.846
2026-02-05 11:05:47.846031,0.36700000000000005,0.8490000000000001
2026-02-05 11:05:48.851281,0.606,0.851
2026-02-05 11:05:49.861474,0.591,0.836
2026-02-05 11:05:50.877205,0.43799999999999994,0.8390000000000001
2026-02-05 11:05:51.885134,0.401,0.838
2026-02-05 11:05:52.891537,0.446,0.8390000000000001
2026-02-05 11:05:53.899522,0.38299999999999995,0.84
2026-02-05 11:05:54.905441,0.442,0.84
2026-02-05 11:05:55.910959,0.361,0.838
2026-02-05 11:05:56.916183,0.48700000000000004,0.8370000000000001
2026-02-05 11:05:57.919785,0.379,0.838
2026-02-05 11:05:58.928034,0.48700000000000004,0.8490000000000001
2026-02-05 11:05:59.943328,0.682,0.861
2026-02-05 11:06:00.947482,0.516,0.862
2026-02-05 11:06:01.962558,0.46399999999999997,0.862
2026-02-05 11:06:02.969427,0.46,0.86
2026-02-05 11:06:03.981743,0.544,0.8640000000000001
2026-02-05 11:06:04.987230,0.36,0.86
2026-02-05 11:06:05.992175,0.4,0.862
2026-02-05 11:06:06.994764,0.36,0.8590000000000001
2026-02-05 11:06:07.997706,0.6609999999999999,0.865
2026-02-05 11:06:09.008897,0.647,0.867
2026-02-05 11:06:10.015883,0.40700000000000003,0.8690000000000001
2026-02-05 11:06:11.025246,0.43200000000000005,0.868
2026-02-05 11:06:12.037867,0.292,0.868
2026-02-05 11:06:13.041038,0.327,0.867
2026-02-05 11:06:14.090112,0.768,0.865
2026-02-05 11:06:16.104807,0.94,0.878
2026-02-05 11:06:17.337261,1.0,0.8740000000000001
2026-02-05 11:06:18.426487,1.0,0.872
2026-02-05 11:06:19.448265,0.8059999999999999,0.883
2026-02-05 11:06:20.464987,0.552,0.889
2026-02-05 11:06:21.477912,0.361,0.879
2026-02-05 11:06:22.491302,0.345,0.887
2026-02-05 11:06:23.497738,0.39399999999999996,0.9
2026-02-05 11:06:24.502416,0.46,0.885
2026-02-05 11:06:25.513679,0.602,0.885
2026-02-05 11:06:26.523656,0.62,0.883
2026-02-05 11:06:27.542430,0.649,0.868
2026-02-05 11:06:28.548253,0.516,0.875
2026-02-05 11:06:29.553011,0.449,0.884
2026-02-05 11:06:30.564992,0.479,0.865
2026-02-05 11:06:31.569900,0.395,0.868
2026-02-05 11:06:32.581291,0.439,0.875
2026-02-05 11:06:33.590769,0.588,0.889
2026-02-05 11:06:34.596479,0.617,0.914
2026-02-05 11:06:35.601485,0.547,0.919
2026-02-05 11:06:36.607383,0.5920000000000001,0.915
2026-02-05 11:06:37.612506,0.494,0.903
2026-02-05 11:06:38.617091,0.40299999999999997,0.904
2026-02-05 11:06:39.624481,0.35700000000000004,0.904
2026-02-05 11:06:40.633356,0.348,0.904
2026-02-05 11:06:41.641636,0.451,0.907
2026-02-05 11:06:42.647745,0.39399999999999996,0.907
2026-02-05 11:06:43.656034,0.353,0.907
2026-02-05 11:06:44.674118,0.39,0.9079999999999999
2026-02-05 11:06:45.678851,0.348,0.909
2026-02-05 11:06:46.687366,0.508,0.912
2026-02-05 11:06:47.691924,0.40700000000000003,0.915
2026-02-05 11:06:48.704141,0.33899999999999997,0.915
2026-02-05 11:06:49.715346,0.569,0.9179999999999999
2026-02-05 11:06:50.725243,0.46,0.9179999999999999
2026-02-05 11:06:51.730274,0.5329999999999999,0.922
2026-02-05 11:06:52.733945,0.767,0.9540000000000001
2026-02-05 11:06:53.776567,0.892,0.9490000000000001
2026-02-05 11:06:54.793813,0.78,0.935
2026-02-05 11:06:55.799244,0.64,0.9159999999999999
2026-02-05 11:06:56.802000,0.597,0.9129999999999999
2026-02-05 11:06:57.809467,0.665,0.9159999999999999
2026-02-05 11:06:58.821218,0.73,0.9259999999999999
2026-02-05 11:06:59.827780,0.639,0.882
2026-02-05 11:07:00.840279,0.629,0.89
2026-02-05 11:07:01.852289,0.483,0.89
2026-02-05 11:07:02.857937,0.5710000000000001,0.8909999999999999
2026-02-05 11:07:03.866131,0.516,0.885
2026-02-05 11:07:04.869979,0.7040000000000001,0.883
2026-02-05 11:07:05.878893,0.5720000000000001,0.88
